service_id,date,exception_type
2773279,20190609,1
2773279,20191101,1
2773279,20191110,1
12773278,20190611,1
12773278,20190617,1
12773278,20190624,1
12773278,20190701,1
12773278,20190902,1
12773278,20190909,1
12773278,20190916,1
12773278,20190923,1
12773278,20190930,1
12773278,20191007,1
12773278,20191014,1
12773278,20191021,1
12773278,20191028,1
12773278,20191104,1
12773278,20191112,1
12773278,20191118,1
12773278,20191125,1
12773278,20191202,1
12773279,20190610,1
12773279,20191102,1
12773279,20191111,1
2773292,20190607,1
2773292,20190614,1
2773292,20190628,1
2773292,20190906,1
2773292,20190913,1
2773292,20190920,1
2773292,20190927,1
2773292,20191025,1
2773292,20191031,1
2773290,20190719,1
2773290,20190726,1
2773290,20190802,1
2773290,20190809,1
2773290,20190814,1
2773281,20190930,1
2773281,20191001,1
2773281,20191002,1
2773281,20191003,1
2773281,20191007,1
2773281,20191008,1
2773281,20191009,1
2773281,20191010,1
2773281,20191014,1
2773281,20191015,1
2773281,20191016,1
2773281,20191017,1
2773281,20191104,1
2773281,20191105,1
2773281,20191106,1
2773281,20191107,1
2773281,20191112,1
2773281,20191113,1
2773281,20191114,1
2773281,20191118,1
2773281,20191119,1
2773281,20191120,1
2773281,20191121,1
2773281,20191125,1
2773281,20191126,1
2773281,20191127,1
2773281,20191128,1
2773281,20191202,1
2773281,20191203,1
2773280,20190707,1
2773280,20190721,1
2773280,20190728,1
2773280,20190804,1
2773280,20190811,1
2773280,20190815,1
2773280,20190818,1
2773280,20190825,1
2773285,20190605,1
2773285,20190606,1
2773285,20190611,1
2773285,20190612,1
2773285,20190613,1
2773285,20190617,1
2773285,20190618,1
2773285,20190619,1
2773285,20190620,1
2773285,20190624,1
2773285,20190625,1
2773285,20190626,1
2773285,20190627,1
2773285,20190902,1
2773285,20190903,1
2773285,20190904,1
2773285,20190905,1
2773285,20190909,1
2773285,20190910,1
2773285,20190911,1
2773285,20190912,1
2773285,20190916,1
2773285,20190917,1
2773285,20190918,1
2773285,20190919,1
2773285,20190923,1
2773285,20190924,1
2773285,20190925,1
2773285,20190926,1
2773285,20191021,1
2773285,20191022,1
2773285,20191023,1
2773285,20191024,1
2773285,20191028,1
2773285,20191029,1
2773285,20191030,1
12773292,20190608,1
12773292,20190615,1
12773292,20190629,1
12773292,20190907,1
12773292,20190914,1
12773292,20190921,1
12773292,20190928,1
12773292,20191026,1
12773292,20191101,1
2773284,20190701,1
2773284,20190702,1
2773284,20190703,1
2773284,20190704,1
2773284,20190708,1
2773284,20190709,1
2773284,20190710,1
2773284,20190711,1
2773284,20190819,1
2773284,20190820,1
2773284,20190821,1
2773284,20190822,1
2773284,20190826,1
2773284,20190827,1
2773284,20190828,1
2773284,20190829,1
2773283,20190715,1
2773283,20190716,1
2773283,20190717,1
2773283,20190718,1
2773283,20190722,1
2773283,20190723,1
2773283,20190724,1
2773283,20190725,1
2773283,20190729,1
2773283,20190730,1
2773283,20190731,1
2773283,20190801,1
2773283,20190805,1
2773283,20190806,1
2773283,20190807,1
2773283,20190808,1
2773283,20190812,1
2773283,20190813,1
2773282,20190621,1
2773289,20191004,1
2773289,20191011,1
2773289,20191018,1
2773289,20191108,1
2773289,20191115,1
2773289,20191122,1
2773289,20191129,1
2773288,20190705,1
2773288,20190712,1
2773288,20190816,1
2773288,20190823,1
2773288,20190830,1
2773287,20190706,1
2773287,20190713,1
2773287,20190714,1
2773287,20190720,1
2773287,20190727,1
2773287,20190803,1
2773287,20190810,1
2773287,20190817,1
2773287,20190824,1
12773290,20190720,1
12773290,20190727,1
12773290,20190803,1
12773290,20190810,1
12773290,20190815,1
2773286,20190608,1
2773286,20190615,1
2773286,20190622,1
2773286,20190629,1
2773286,20190831,1
2773286,20190907,1
2773286,20190914,1
2773286,20190921,1
2773286,20190928,1
2773286,20191005,1
2773286,20191012,1
2773286,20191019,1
2773286,20191026,1
2773286,20191102,1
2773286,20191109,1
2773286,20191116,1
2773286,20191123,1
2773286,20191130,1
12773287,20190707,1
12773287,20190714,1
12773287,20190715,1
12773287,20190721,1
12773287,20190728,1
12773287,20190804,1
12773287,20190811,1
12773287,20190818,1
12773287,20190825,1
12773288,20190706,1
12773288,20190713,1
12773288,20190817,1
12773288,20190824,1
12773288,20190831,1
12773285,20190606,1
12773285,20190607,1
12773285,20190612,1
12773285,20190613,1
12773285,20190614,1
12773285,20190618,1
12773285,20190619,1
12773285,20190620,1
12773285,20190621,1
