service_id,date,exception_type
2773259,20190929,1
2773259,20191006,1
2773259,20191013,1
2773259,20191020,1
2773259,20191027,1
2773259,20191103,1
2773259,20191111,1
2773259,20191117,1
2773259,20191124,1
2773259,20191201,1
2773258,20190610,1
2773258,20190616,1
2773258,20190623,1
2773258,20190630,1
2773258,20190707,1
2773258,20190721,1
2773258,20190728,1
2773258,20190804,1
2773258,20190811,1
2773258,20190815,1
2773258,20190818,1
2773258,20190825,1
2773258,20190901,1
2773258,20190908,1
2773258,20190915,1
2773258,20190922,1
12773259,20190930,1
12773259,20191007,1
12773259,20191014,1
12773259,20191021,1
12773259,20191028,1
12773259,20191104,1
12773259,20191112,1
12773259,20191118,1
12773259,20191125,1
12773259,20191202,1
12773258,20190611,1
12773258,20190617,1
12773258,20190624,1
12773258,20190701,1
12773258,20190708,1
12773258,20190722,1
12773258,20190729,1
12773258,20190805,1
12773258,20190812,1
12773258,20190816,1
12773258,20190819,1
12773258,20190826,1
12773258,20190902,1
12773258,20190909,1
12773258,20190916,1
12773258,20190923,1
2773267,20190608,1
2773267,20190615,1
2773267,20190622,1
2773267,20190629,1
2773267,20190706,1
2773267,20190713,1
2773267,20190714,1
2773267,20190720,1
2773267,20190727,1
2773267,20190803,1
2773267,20190810,1
2773267,20190817,1
2773267,20190824,1
2773267,20190831,1
2773267,20190907,1
2773267,20190914,1
2773267,20190921,1
2773266,20190928,1
2773266,20191005,1
2773266,20191012,1
2773266,20191019,1
2773266,20191026,1
2773266,20191102,1
2773266,20191109,1
2773266,20191116,1
2773266,20191123,1
2773266,20191130,1
2773265,20190605,1
2773265,20190606,1
2773265,20190611,1
2773265,20190612,1
2773265,20190613,1
2773265,20190617,1
2773265,20190618,1
2773265,20190619,1
2773265,20190620,1
2773265,20190624,1
2773265,20190625,1
2773265,20190626,1
2773265,20190627,1
2773265,20190902,1
2773265,20190903,1
2773265,20190904,1
2773265,20190905,1
2773265,20190909,1
2773265,20190910,1
2773265,20190911,1
2773265,20190912,1
2773265,20190916,1
2773265,20190917,1
2773265,20190918,1
2773265,20190919,1
2773265,20190923,1
2773265,20190924,1
2773265,20190925,1
2773265,20190926,1
2773265,20191021,1
2773265,20191022,1
2773265,20191023,1
2773265,20191024,1
2773265,20191028,1
2773265,20191029,1
2773265,20191030,1
2773264,20190701,1
