route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
1382497,2773631,10027736311576414,102,102,0,
1382497,2773632,10027736321576414,102,102,0,
1382497,2773633,10027736331576414,102,102,0,
1382497,2773635,10027736351576414,102,102,0,
1382497,2773636,10027736361576414,102,102,0,
1382497,2773637,10027736371576414,102,102,0,
1382497,2773631,10127736311576414,102,102,0,
1382497,2773632,10127736321576414,102,102,0,
1382497,2773633,10127736331576414,102,102,0,
1382497,2773635,10127736351576414,102,102,0,
1382497,2773636,10127736361576414,102,102,0,
1382497,2773637,10127736371576414,102,102,0,
1382497,2773631,10227736311576414,102,102,0,
1382497,2773632,10227736321576414,102,102,0,
1382497,2773633,10227736331576414,102,102,0,
1382497,2773635,10227736351576414,102,102,0,
1382497,2773636,10227736361576414,102,102,0,
1382497,2773637,10227736371576414,102,102,0,
1382497,2773631,1027736311576414,102,102,0,
1382497,2773632,1027736321576414,102,102,0,
1382497,2773633,1027736331576414,102,102,0,
1382497,2773635,1027736351576414,102,102,0,
1382497,2773636,1027736361576414,102,102,0,
1382497,2773637,1027736371576414,102,102,0,
1382497,2773631,10327736311576414,102,102,0,
1382497,2773632,10327736321576414,102,102,0,
1382497,2773633,10327736331576414,102,102,0,
1382497,2773635,10327736351576414,102,102,0,
1382497,2773636,10327736361576414,102,102,0,
1382497,2773637,10327736371576414,102,102,0,
1382497,2773631,10427736311576414,102,102,0,
1382497,2773632,10427736321576414,102,102,0,
1382497,2773633,10427736331576414,102,102,0,
1382497,2773635,10427736351576414,102,102,0,
1382497,2773636,10427736361576414,102,102,0,
1382497,2773637,10427736371576414,102,102,0,
1382497,2773631,10527736311576414,102,102,0,
1382497,2773632,10527736321576414,102,102,0,
1382497,2773633,10527736331576414,102,102,0,
1382497,2773635,10527736351576414,102,102,0,
1382497,2773636,10527736361576414,102,102,0,
1382497,2773637,10527736371576414,102,102,0,
1382497,2773631,10627736311576414,102,102,0,
1382497,2773632,10627736321576414,102,102,0,
1382497,2773633,10627736331576414,102,102,0,
1382497,2773635,10627736351576414,102,102,0,
1382497,2773636,10627736361576414,102,102,0,
1382497,2773637,10627736371576414,102,102,0,
1382497,2773631,10727736311576414,102,102,0,
1382497,2773632,10727736321576414,102,102,0,
1382497,2773633,10727736331576414,102,102,0,
1382497,2773635,10727736351576414,102,102,0,
1382497,2773636,10727736361576414,102,102,0,
1382497,2773637,10727736371576414,102,102,0,
1382497,2773631,10827736311576414,102,102,0,
1382497,2773632,10827736321576414,102,102,0,
1382497,2773633,10827736331576414,102,102,0,
1382497,2773635,10827736351576414,102,102,0,
1382497,2773636,10827736361576414,102,102,0,
1382497,2773637,10827736371576414,102,102,0,
1382497,2773631,10927736311576414,102,102,0,
1382497,2773632,10927736321576414,102,102,0,
1382497,2773633,10927736331576414,102,102,0,
1382497,2773635,10927736351576414,102,102,0,
1382497,2773636,10927736361576414,102,102,0,
1382497,2773637,10927736371576414,102,102,0,
1382497,2773631,11027736311576414,102,102,0,
1382497,2773632,11027736321576414,102,102,0,
1382497,2773633,11027736331576414,102,102,0,
1382497,2773635,11027736351576414,102,102,0,
1382497,2773636,11027736361576414,102,102,0,
1382497,2773637,11027736371576414,102,102,0,
1382497,2773631,11127736311576414,102,102,0,
1382497,2773632,11127736321576414,102,102,0,
1382497,2773633,11127736331576414,102,102,0,
1382497,2773635,11127736351576414,102,102,0,
1382497,2773636,11127736361576414,102,102,0,
1382497,2773637,11127736371576414,102,102,0,
1382497,2773631,11227736311576414,102,102,0,
1382497,2773632,11227736321576414,102,102,0,
1382497,2773633,11227736331576414,102,102,0,
1382497,2773635,11227736351576414,102,102,0,
1382497,2773636,11227736361576414,102,102,0,
1382497,2773637,11227736371576414,102,102,0,
1382497,2773631,1127736311576414,102,102,0,
1382497,2773632,1127736321576414,102,102,0,
1382497,2773633,1127736331576414,102,102,0,
1382497,2773635,1127736351576414,102,102,0,
1382497,2773636,1127736361576414,102,102,0,
1382497,2773637,1127736371576414,102,102,0,
1382497,2773631,11327736311576414,102,102,0,
1382497,2773632,11327736321576414,102,102,0,
1382497,2773633,11327736331576414,102,102,0,
1382497,2773635,11327736351576414,102,102,0,
1382497,2773636,11327736361576414,102,102,0,
1382497,2773637,11327736371576414,102,102,0,
1382497,2773631,11427736311576414,102,102,0,
1382497,2773632,11427736321576414,102,102,0,
1382497,2773633,11427736331576414,102,102,0,
1382497,2773635,11427736351576414,102,102,0,
1382497,2773636,11427736361576414,102,102,0,
1382497,2773637,11427736371576414,102,102,0,
1382497,2773631,11527736311576414,102,102,0,
1382497,2773632,11527736321576414,102,102,0,
1382497,2773633,11527736331576414,102,102,0,
1382497,2773635,11527736351576414,102,102,0,
1382497,2773636,11527736361576414,102,102,0,
1382497,2773637,11527736371576414,102,102,0,
1382497,2773631,11627736311576414,102,102,0,
1382497,2773632,11627736321576414,102,102,0,
1382497,2773633,11627736331576414,102,102,0,
1382497,2773635,11627736351576414,102,102,0,
1382497,2773636,11627736361576414,102,102,0,
1382497,2773637,11627736371576414,102,102,0,
1382497,2773631,11727736311576414,102,102,0,
1382497,2773632,11727736321576414,102,102,0,
1382497,2773633,11727736331576414,102,102,0,
1382497,2773635,11727736351576414,102,102,0,
1382497,2773636,11727736361576414,102,102,0,
1382497,2773637,11727736371576414,102,102,0,
1382497,2773631,11827736311576414,102,102,0,
1382497,2773632,11827736321576414,102,102,0,
1382497,2773633,11827736331576414,102,102,0,
1382497,2773635,11827736351576414,102,102,0,
1382497,2773636,11827736361576414,102,102,0,
1382497,2773637,11827736371576414,102,102,0,
1382497,2773631,11927736311576414,102,102,0,
1382497,2773632,11927736321576414,102,102,0,
1382497,2773633,11927736331576414,102,102,0,
1382497,2773635,11927736351576414,102,102,0,
1382497,2773636,11927736361576414,102,102,0,
1382497,2773637,11927736371576414,102,102,0,
1382497,2773631,12027736311576414,102,102,0,
1382497,2773632,12027736321576414,102,102,0,
1382497,2773633,12027736331576414,102,102,0,
1382497,2773635,12027736351576414,102,102,0,
1382497,2773636,12027736361576414,102,102,0,
1382497,2773637,12027736371576414,102,102,0,
1382497,2773631,12127736311576414,102,102,0,
1382497,2773632,12127736321576414,102,102,0,
1382497,2773633,12127736331576414,102,102,0,
1382497,2773635,12127736351576414,102,102,0,
1382497,2773636,12127736361576414,102,102,0,
1382497,2773637,12127736371576414,102,102,0,
1382497,2773631,12227736311576414,102,102,0,
1382497,2773632,12227736321576414,102,102,0,
1382497,2773633,12227736331576414,102,102,0,
1382497,2773635,12227736351576414,102,102,0,
1382497,2773636,12227736361576414,102,102,0,
1382497,2773637,12227736371576414,102,102,0,
1382497,2773631,1227736311576414,102,102,0,
1382497,2773632,1227736321576414,102,102,0,
1382497,2773633,1227736331576414,102,102,0,
1382497,2773635,1227736351576414,102,102,0,
1382497,2773636,1227736361576414,102,102,0,
1382497,2773637,1227736371576414,102,102,0,
1382497,2773631,12327736311576414,102,102,0,
1382497,2773632,12327736321576414,102,102,0,
1382497,2773633,12327736331576414,102,102,0,
1382497,2773635,12327736351576414,102,102,0,
1382497,2773636,12327736361576414,102,102,0,
1382497,2773637,12327736371576414,102,102,0,
1382497,2773631,12427736311576414,102,102,0,
1382497,2773632,12427736321576414,102,102,0,
1382497,2773633,12427736331576414,102,102,0,
1382497,2773635,12427736351576414,102,102,0,
1382497,2773636,12427736361576414,102,102,0,
1382497,2773637,12427736371576414,102,102,0,
1382497,2773631,12527736311576414,102,102,0,
1382497,2773632,12527736321576414,102,102,0,
1382497,2773633,12527736331576414,102,102,0,
1382497,2773635,12527736351576414,102,102,0,
1382497,2773636,12527736361576414,102,102,0,
1382497,2773637,12527736371576414,102,102,0,
1382497,2773631,12627736311576414,102,102,0,
1382497,2773632,12627736321576414,102,102,0,
1382497,2773633,12627736331576414,102,102,0,
1382497,2773635,12627736351576414,102,102,0,
1382497,2773636,12627736361576414,102,102,0,
1382497,2773637,12627736371576414,102,102,0,
1382497,2773631,12727736311576414,102,102,0,
1382497,2773632,12727736321576414,102,102,0,
1382497,2773633,12727736331576414,102,102,0,
1382497,2773635,12727736351576414,102,102,0,
1382497,2773636,12727736361576414,102,102,0,
1382497,2773637,12727736371576414,102,102,0,
1382497,2773631,127736311576414,102,102,0,
1382497,2773632,127736321576414,102,102,0,
1382497,2773633,127736331576414,102,102,0,
1382497,2773635,127736351576414,102,102,0,
1382497,2773636,127736361576414,102,102,0,
1382497,2773637,127736371576414,102,102,0,
1382497,2773631,12827736311576414,102,102,0,
1382497,2773632,12827736321576414,102,102,0,
1382497,2773633,12827736331576414,102,102,0,
1382497,2773635,12827736351576414,102,102,0,
1382497,2773636,12827736361576414,102,102,0,
1382497,2773637,12827736371576414,102,102,0,
1382497,2773631,12927736311576414,102,102,0,
1382497,2773632,12927736321576414,102,102,0,
1382497,2773633,12927736331576414,102,102,0,
1382497,2773635,12927736351576414,102,102,0,
1382497,2773636,12927736361576414,102,102,0,
1382497,2773637,12927736371576414,102,102,0,
1382497,2773631,13027736311576414,102,102,0,
1382497,2773632,13027736321576414,102,102,0,
1382497,2773633,13027736331576414,102,102,0,
1382497,2773635,13027736351576414,102,102,0,
1382497,2773636,13027736361576414,102,102,0,
1382497,2773637,13027736371576414,102,102,0,
1382497,2773631,13127736311576414,102,102,0,
1382497,2773632,13127736321576414,102,102,0,
1382497,2773633,13127736331576414,102,102,0,
1382497,2773635,13127736351576414,102,102,0,
1382497,2773636,13127736361576414,102,102,0,
1382497,2773637,13127736371576414,102,102,0,
1382497,2773631,13227736311576414,102,102,0,
1382497,2773632,13227736321576414,102,102,0,
1382497,2773633,13227736331576414,102,102,0,
1382497,2773635,13227736351576414,102,102,0,
1382497,2773636,13227736361576414,102,102,0,
1382497,2773637,13227736371576414,102,102,0,
1382497,2773631,1327736311576414,102,102,0,
1382497,2773632,1327736321576414,102,102,0,
1382497,2773633,1327736331576414,102,102,0,
1382497,2773635,1327736351576414,102,102,0,
1382497,2773636,1327736361576414,102,102,0,
1382497,2773637,1327736371576414,102,102,0,
1382497,2773631,13327736311576414,102,102,0,
1382497,2773632,13327736321576414,102,102,0,
1382497,2773633,13327736331576414,102,102,0,
1382497,2773635,13327736351576414,102,102,0,
1382497,2773636,13327736361576414,102,102,0,
1382497,2773637,13327736371576414,102,102,0,
1382497,2773631,13427736311576414,102,102,0,
1382497,2773632,13427736321576414,102,102,0,
1382497,2773633,13427736331576414,102,102,0,
1382497,2773635,13427736351576414,102,102,0,
1382497,2773636,13427736361576414,102,102,0,
1382497,2773637,13427736371576414,102,102,0,
1382497,2773631,13527736311576414,102,102,0,
1382497,2773632,13527736321576414,102,102,0,
1382497,2773633,13527736331576414,102,102,0,
1382497,2773635,13527736351576414,102,102,0,
1382497,2773636,13527736361576414,102,102,0,
1382497,2773637,13527736371576414,102,102,0,
1382497,2773631,13627736311576414,102,102,0,
1382497,2773632,13627736321576414,102,102,0,
1382497,2773633,13627736331576414,102,102,0,
1382497,2773635,13627736351576414,102,102,0,
1382497,2773636,13627736361576414,102,102,0,
1382497,2773637,13627736371576414,102,102,0,
1382497,2773631,13727736311576414,102,102,0,
1382497,2773632,13727736321576414,102,102,0,
1382497,2773633,13727736331576414,102,102,0,
1382497,2773635,13727736351576414,102,102,0,
1382497,2773636,13727736361576414,102,102,0,
1382497,2773637,13727736371576414,102,102,0,
1382497,2773631,13827736311576414,102,102,0,
1382497,2773632,13827736321576414,102,102,0,
1382497,2773633,13827736331576414,102,102,0,
1382497,2773635,13827736351576414,102,102,0,
1382497,2773636,13827736361576414,102,102,0,
1382497,2773637,13827736371576414,102,102,0,
1382497,2773631,13927736311576414,102,102,0,
1382497,2773632,13927736321576414,102,102,0,
1382497,2773633,13927736331576414,102,102,0,
1382497,2773635,13927736351576414,102,102,0,
1382497,2773636,13927736361576414,102,102,0,
1382497,2773637,13927736371576414,102,102,0,
1382497,2773631,14027736311576414,102,102,0,
1382497,2773632,14027736321576414,102,102,0,
1382497,2773633,14027736331576414,102,102,0,
1382497,2773635,14027736351576414,102,102,0,
1382497,2773636,14027736361576414,102,102,0,
1382497,2773637,14027736371576414,102,102,0,
1382497,2773631,14127736311576414,102,102,0,
1382497,2773632,14127736321576414,102,102,0,
1382497,2773633,14127736331576414,102,102,0,
1382497,2773635,14127736351576414,102,102,0,
1382497,2773636,14127736361576414,102,102,0,
1382497,2773637,14127736371576414,102,102,0,
1382497,2773631,14227736311576414,102,102,0,
1382497,2773632,14227736321576414,102,102,0,
1382497,2773633,14227736331576414,102,102,0,
1382497,2773635,14227736351576414,102,102,0,
1382497,2773636,14227736361576414,102,102,0,
1382497,2773637,14227736371576414,102,102,0,
1382497,2773631,1427736311576414,102,102,0,
1382497,2773632,1427736321576414,102,102,0,
1382497,2773633,1427736331576414,102,102,0,
1382497,2773635,1427736351576414,102,102,0,
1382497,2773636,1427736361576414,102,102,0,
1382497,2773637,1427736371576414,102,102,0,
1382497,2773631,14327736311576414,102,102,0,
1382497,2773632,14327736321576414,102,102,0,
1382497,2773633,14327736331576414,102,102,0,
1382497,2773635,14327736351576414,102,102,0,
1382497,2773636,14327736361576414,102,102,0,
1382497,2773637,14327736371576414,102,102,0,
1382497,2773631,14427736311576414,102,102,0,
1382497,2773632,14427736321576414,102,102,0,
1382497,2773633,14427736331576414,102,102,0,
1382497,2773635,14427736351576414,102,102,0,
1382497,2773636,14427736361576414,102,102,0,
1382497,2773637,14427736371576414,102,102,0,
1382497,2773631,14527736311576414,102,102,0,
1382497,2773632,14527736321576414,102,102,0,
1382497,2773633,14527736331576414,102,102,0,
1382497,2773635,14527736351576414,102,102,0,
1382497,2773636,14527736361576414,102,102,0,
1382497,2773637,14527736371576414,102,102,0,
1382497,2773631,14627736311576414,102,102,0,
1382497,2773632,14627736321576414,102,102,0,
1382497,2773633,14627736331576414,102,102,0,
1382497,2773635,14627736351576414,102,102,0,
1382497,2773636,14627736361576414,102,102,0,
1382497,2773637,14627736371576414,102,102,0,
1382497,2773631,14727736311576414,102,102,0,
1382497,2773632,14727736321576414,102,102,0,
1382497,2773633,14727736331576414,102,102,0,
1382497,2773635,14727736351576414,102,102,0,
1382497,2773636,14727736361576414,102,102,0,
1382497,2773637,14727736371576414,102,102,0,
1382497,2773631,14827736311576414,102,102,0,
1382497,2773632,14827736321576414,102,102,0,
