service_id,date,exception_type
2773621,20190730,1
2773621,20190731,1
2773621,20190826,1
2773621,20190827,1
2773621,20190828,1
2773621,20190829,1
12773630,20190706,1
2773626,20190928,1
2773626,20191005,1
2773626,20191012,1
2773626,20191019,1
2773626,20191026,1
2773626,20191102,1
2773626,20191109,1
2773626,20191116,1
2773626,20191123,1
2773626,20191130,1
2773627,20191004,1
2773627,20191011,1
2773627,20191018,1
2773627,20191108,1
2773627,20191115,1
2773627,20191122,1
2773627,20191129,1
2773624,20190605,1
2773624,20190606,1
2773624,20190611,1
2773624,20190612,1
2773624,20190613,1
2773624,20190617,1
2773624,20190618,1
2773624,20190619,1
2773624,20190620,1
2773624,20190624,1
2773624,20190625,1
2773624,20190626,1
2773624,20190627,1
2773624,20190902,1
2773624,20190903,1
2773624,20190904,1
2773624,20190905,1
2773624,20190909,1
2773624,20190910,1
2773624,20190911,1
2773624,20190912,1
2773624,20190916,1
2773624,20190917,1
2773624,20190918,1
2773624,20190919,1
2773624,20190923,1
2773624,20190924,1
2773624,20190925,1
2773624,20190926,1
2773624,20191021,1
2773624,20191022,1
2773624,20191023,1
2773624,20191024,1
2773624,20191028,1
2773624,20191029,1
2773624,20191030,1
2773625,20190608,1
2773625,20190615,1
2773625,20190622,1
2773625,20190629,1
2773625,20190706,1
2773625,20190713,1
2773625,20190720,1
2773625,20190727,1
2773625,20190803,1
2773625,20190810,1
2773625,20190817,1
2773625,20190824,1
2773625,20190831,1
2773625,20190907,1
2773625,20190914,1
2773625,20190921,1
12773620,20191102,1
12773620,20191111,1
12773622,20190802,1
12773622,20190806,1
12773622,20190807,1
12773622,20190808,1
12773622,20190809,1
12773622,20190813,1
12773622,20190814,1
12773622,20190820,1
12773622,20190821,1
12773622,20190822,1
12773622,20190823,1
12773621,20190702,1
12773621,20190703,1
12773621,20190704,1
12773621,20190705,1
12773621,20190709,1
12773621,20190710,1
12773621,20190711,1
12773621,20190712,1
12773621,20190716,1
12773621,20190717,1
12773621,20190718,1
12773621,20190719,1
12773621,20190723,1
12773621,20190724,1
12773621,20190725,1
12773621,20190726,1
12773621,20190730,1
12773621,20190731,1
12773621,20190801,1
12773621,20190827,1
12773621,20190828,1
12773621,20190829,1
12773621,20190830,1
12773628,20190803,1
12773628,20190810,1
12773628,20190815,1
12773628,20190817,1
12773628,20190824,1
12773627,20191005,1
12773627,20191012,1
12773627,20191019,1
12773627,20191109,1
12773627,20191116,1
12773627,20191123,1
12773627,20191130,1
12773629,20190608,1
12773629,20190615,1
12773629,20190622,1
12773629,20190629,1
12773629,20190907,1
12773629,20190914,1
12773629,20190921,1
12773629,20190928,1
12773629,20191026,1
12773629,20191101,1
12773624,20190606,1
12773624,20190607,1
12773624,20190612,1
12773624,20190613,1
12773624,20190614,1
12773624,20190618,1
12773624,20190619,1
12773624,20190620,1
12773624,20190621,1
12773624,20190625,1
12773624,20190626,1
12773624,20190627,1
12773624,20190628,1
12773624,20190903,1
12773624,20190904,1
12773624,20190905,1
12773624,20190906,1
12773624,20190910,1
12773624,20190911,1
12773624,20190912,1
12773624,20190913,1
12773624,20190917,1
12773624,20190918,1
12773624,20190919,1
12773624,20190920,1
12773624,20190924,1
12773624,20190925,1
12773624,20190926,1
12773624,20190927,1
12773624,20191022,1
12773624,20191023,1
12773624,20191024,1
12773624,20191025,1
12773624,20191029,1
12773624,20191030,1
12773624,20191031,1
12773623,20191001,1
12773623,20191002,1
12773623,20191003,1
12773623,20191004,1
12773623,20191008,1
12773623,20191009,1
12773623,20191010,1
12773623,20191011,1
12773623,20191015,1
12773623,20191016,1
12773623,20191017,1
12773623,20191018,1
12773623,20191105,1
12773623,20191106,1
12773623,20191107,1
12773623,20191108,1
12773623,20191113,1
12773623,20191114,1
12773623,20191115,1
12773623,20191119,1
12773623,20191120,1
12773623,20191121,1
12773623,20191122,1
12773623,20191126,1
12773623,20191127,1
12773623,20191128,1
12773623,20191129,1
12773623,20191203,1
12773623,20191204,1
12773626,20190929,1
12773626,20191006,1
12773626,20191013,1
12773626,20191020,1
12773626,20191027,1
12773626,20191103,1
12773626,20191110,1
12773626,20191117,1
12773626,20191124,1
12773626,20191201,1
12773625,20190609,1
12773625,20190616,1
12773625,20190623,1
12773625,20190630,1
12773625,20190707,1
12773625,20190714,1
12773625,20190721,1
12773625,20190728,1
12773625,20190804,1
12773625,20190811,1
12773625,20190818,1
12773625,20190825,1
12773625,20190901,1
12773625,20190908,1
12773625,20190915,1
12773625,20190922,1
2773617,20190610,1
2773617,20190616,1
2773617,20190623,1
2773617,20190630,1
2773617,20190707,1
2773617,20190721,1
2773617,20190728,1
2773617,20190804,1
2773617,20190811,1
2773617,20190815,1
2773617,20190818,1
2773617,20190825,1
2773617,20190901,1
2773617,20190908,1
2773617,20190915,1
2773617,20190922,1
2773618,20190929,1
2773618,20191006,1
2773618,20191013,1
2773618,20191020,1
2773618,20191027,1
2773618,20191103,1
2773618,20191111,1
2773618,20191117,1
2773618,20191124,1
2773618,20191201,1
2773619,20190609,1
2773619,20190714,1
