service_id,date,exception_type
12773294,20191118,1
12773294,20191125,1
12773294,20191202,1
12773301,20190609,1
12773301,20190610,1
12773301,20190616,1
12773301,20190623,1
12773301,20190630,1
12773301,20190707,1
12773301,20190714,1
12773301,20190715,1
12773301,20190721,1
12773301,20190728,1
12773301,20190804,1
12773301,20190811,1
12773301,20190818,1
12773301,20190825,1
12773301,20190901,1
12773301,20190908,1
12773301,20190915,1
12773301,20190922,1
12773300,20190929,1
12773300,20191006,1
12773300,20191013,1
12773300,20191020,1
12773300,20191027,1
12773300,20191103,1
12773300,20191110,1
12773300,20191117,1
12773300,20191124,1
12773300,20191201,1
12773303,20190608,1
12773303,20190615,1
12773303,20190622,1
12773303,20190629,1
12773303,20190907,1
12773303,20190914,1
12773303,20190921,1
12773303,20190928,1
12773303,20191026,1
12773303,20191101,1
12773302,20191005,1
12773302,20191012,1
12773302,20191019,1
12773302,20191109,1
12773302,20191116,1
12773302,20191123,1
12773302,20191130,1
2773303,20190607,1
2773303,20190614,1
2773303,20190621,1
2773303,20190628,1
2773303,20190906,1
2773303,20190913,1
2773303,20190920,1
2773303,20190927,1
2773303,20191025,1
2773303,20191031,1
2773304,20190705,1
2773304,20190712,1
2773304,20190719,1
2773304,20190726,1
2773301,20190608,1
2773301,20190609,1
2773301,20190615,1
2773301,20190622,1
2773301,20190629,1
2773301,20190706,1
2773301,20190713,1
2773301,20190714,1
2773301,20190720,1
2773301,20190727,1
2773301,20190803,1
2773301,20190810,1
2773301,20190817,1
2773301,20190824,1
2773301,20190831,1
2773301,20190907,1
2773301,20190914,1
2773301,20190921,1
2773302,20191004,1
2773302,20191011,1
2773302,20191018,1
2773302,20191108,1
2773302,20191115,1
2773302,20191122,1
2773302,20191129,1
2773305,20190802,1
2773305,20190809,1
2773305,20190814,1
2773305,20190816,1
2773305,20190823,1
2773305,20190830,1
